name max avg min
66486_sf_hexa 22.3165 1.52571 1
66611_sf_hexa 45.3091 2.47526 1.06661
66638_sf_hexa 26.3721 2.00544 1.00894
66639_sf_hexa 91.9862 2.69504 1.02398
668421_sf_hexa 16.0892 1.83067 1.00074
669963_sf_hexa 11.1874 1.87563 1.00096
669964_sf_hexa 8.20661 1.56976 1
669968_sf_hexa 77.3603 2.35891 1.02263
669969_sf_hexa 88.5122 2.95069 1.07089
67285_sf_hexa 45.3821 2.6216 1.0297
673086_sf_hexa 8.90099 1.78946 1.06521
673783_sf_hexa 9.06205 1.68528 1.00078
67408_sf_hexa 35.4652 2.11236 1.00018
674847_sf_hexa 217.319 2.7266 1.0042
674848_sf_hexa 47.4607 2.35029 1.02042
67524_sf_hexa 371.572 2.21952 1.00037
67550_sf_hexa 5.31129 1.74718 1.14514
67551_sf_hexa 5.31317 1.67067 1.1504
677339_sf_hexa 8.7509 1.78968 1.00154
677341_sf_hexa 8.7509 1.78968 1.00154
67817_sf_hexa 13.5175 2.3808 1.1386
67821_sf_hexa 7.16584 2.30677 1.13549
67885_sf_hexa 47.1755 2.80236 1.03936
67888_sf_hexa 81.0297 2.72183 1.05327
67889_sf_hexa 23.8285 2.05497 1.18104
67890_sf_hexa 15.7421 2.2015 1.05147
67893_sf_hexa 44.9797 3.2578 1.0262
67919_sf_hexa 18.0367 2.01412 1.02895
67923_sf_hexa 5.8299 1.8723 1.01977
67924_sf_hexa 15.5619 1.81641 1.00913
67925_sf_hexa 12.2981 2.0709 1.02426
67926_sf_hexa 18.3049 1.84922 1.01876
67927_sf_hexa 26.3756 1.99557 1.01545
67928_sf_hexa 27.2404 2.06313 1.00687
67983_sf_hexa 78.9548 2.81077 1.01376
67985_sf_hexa 93.7308 3.33155 1.0439
68203_sf_hexa 28.3342 1.70504 1.00808
68246_sf_hexa 38.1944 2.67393 1.00738
68255_sf_hexa 10.9533 1.70995 1.00017
68334_sf_hexa 41.6493 2.73186 1.06058
68335_sf_hexa 49.0719 2.7199 1.05259
68370_sf_hexa 10.8709 1.51982 1
68371_sf_hexa 10.7717 1.49802 1.00001
68380_sf_hexa 59.1556 2.46552 1.00009
68382_sf_hexa 54.8844 1.99032 1.00005
68454_sf_hexa 38.9482 2.62238 1.02921
68455_sf_hexa 128.059 3.04483 1.05496
68500_sf_hexa 73.4012 2.72332 1.01788
68501_sf_hexa 10.3181 1.89695 1.017
68509_sf_hexa 5.80989 2.01804 1.06319
68510_sf_hexa 27.2663 2.3243 1.00974
68511_sf_hexa 26.7516 2.20311 1.01027
68645_sf_hexa 11.4439 2.21278 1.00917
68646_sf_hexa 16.3395 2.11182 1.00848
68647_sf_hexa 12.3331 2.01191 1.0056
68648_sf_hexa 9.83218 1.94413 1.00264
68719_sf_hexa 103.53 3.29277 1.01053
68812_sf_hexa 56.7525 2.18275 1.00205
68933_sf_hexa 69.723 2.96979 1.0625
68935_sf_hexa 72.6936 2.6812 1.02702
69056_sf_hexa 5.07402 1.27633 1.00037
69057_sf_hexa 5.31563 1.32834 1.00037
69058_sf_hexa 4.80999 1.15565 1
69079_sf_hexa 12.8136 1.9196 1.00146
69085_sf_hexa 3.51174 2.12604 1.06267
69089_sf_hexa 3.67159 1.72079 1.00029
69090_sf_hexa 3.70951 1.40933 1.00032
69091_sf_hexa 4.03434 1.36338 1.00001
69092_sf_hexa 3.71996 1.29789 1.00112
69108_sf_hexa 74.3985 3.13508 1.01152
69128_sf_hexa 10.6537 1.49356 1.00008
69165_sf_hexa 108.249 2.93923 1.02101
69171_sf_hexa 10.2924 2.2494 1.00003
69172_sf_hexa 30.9711 2.06556 1.01992
69220_sf_hexa 175.743 2.26277 1.00007
69267_sf_hexa 30.2442 2.87147 1.07443
693468_sf_hexa 7.26439 2.47498 1.18375
693469_sf_hexa 7.70538 2.18996 1.07485
69399_sf_hexa 71.3482 2.63909 1.03177
69402_sf_hexa 74.973 2.7597 1.02014
69403_sf_hexa 48.9869 2.78414 1.02875
69404_sf_hexa 63.8728 2.73042 1.03264
69537_sf_hexa 25.4084 2.73713 1.13599
69685_sf_hexa 5.52635 1.36726 1
69689_sf_hexa 16.6588 1.76389 1.05015
69694_sf_hexa 7.85219 1.87525 1.00635
69696_sf_hexa 22.9643 1.8979 1.00449
69697_sf_hexa 26.4136 2.70649 1.119
697202_sf_hexa 67.8066 1.90872 1.00001
697203_sf_hexa 54.4001 2.08636 1.00001
697205_sf_hexa 79.8643 2.12926 1.00005
697207_sf_hexa 42.0161 2.18961 1.00021
697208_sf_hexa 225.605 2.249 1.00055
697209_sf_hexa 109.675 1.92776 1
697210_sf_hexa 75.1533 1.91802 1.00012
697211_sf_hexa 106.615 2.18441 1.00022
697213_sf_hexa 84.3519 2.34555 1.00085
697214_sf_hexa 144.689 2.35941 1.00002
697216_sf_hexa 360.263 2.20446 1.0002
697217_sf_hexa 60.1981 1.96443 1
697218_sf_hexa 68.9325 2.1697 1.00006
697219_sf_hexa 68.4235 2.20684 1.00022
697220_sf_hexa 101.381 1.88952 1
697221_sf_hexa 66.0996 2.35977 1.00002
697222_sf_hexa 73.2085 1.90646 1
697223_sf_hexa 120.922 2.25972 1.00055
697224_sf_hexa 59.903 2.10733 1.00001
697225_sf_hexa 62.5835 1.9349 1.00012
697226_sf_hexa 94.0614 2.24633 1.00037
697227_sf_hexa 83.4405 2.31974 1.00103
697228_sf_hexa 42.89 1.88903 1.00001
697602_sf_hexa 194.978 3.16466 1.04554
697612_sf_hexa 46.6742 2.88404 1.04029
69899_sf_hexa 8.34977 1.47914 1.00041
69902_sf_hexa 15.4576 2.03147 1.08612
69910_sf_hexa 29.2939 2.30969 1.00173
69930_sf_hexa 162.886 3.26411 1.01013
69932_sf_hexa 30.7157 2.14164 1
69940_sf_hexa 11.3312 2.26743 1.1645
69945_sf_hexa 41.0309 3.17138 1.03183
69965_sf_hexa 123.832 3.23414 1.02946
69976_sf_hexa 14.7951 2.05375 1.01467
69979_sf_hexa 63.2061 1.68202 1.0237
69980_sf_hexa 21.9075 1.67611 1.02391
69981_sf_hexa 279.002 2.15475 1
69983_sf_hexa 11.3693 1.40112 1.00001
69984_sf_hexa 11.3693 1.40112 1.00001
69985_sf_hexa 46.6541 1.80558 1.00011
69986_sf_hexa 45.4176 2.31426 1.00036
69987_sf_hexa 20.1508 2.19919 1.01322
69988_sf_hexa 24.3932 2.27582 1.01349
70043_sf_hexa 52.7598 3.14137 1.06254
70044_sf_hexa 86.1533 2.84651 1.00838
70046_sf_hexa 44.2209 2.80625 1.01772
70049_sf_hexa 81.2464 2.87568 1.00608
70059_sf_hexa 38.5648 2.77536 1.10764
70065_sf_hexa 54.1056 2.89398 1.00448
700904_sf_hexa 28.5681 2.55027 1.00669
700905_sf_hexa 152.985 2.88396 1.01962
700906_sf_hexa 35.8377 2.8734 1.02899
700908_sf_hexa 11.5023 1.93256 1.06052
701637_sf_hexa 8.28985 1.48287 1
702384_sf_hexa 21.5055 1.86757 1.00249
702386_sf_hexa 29.9106 2.52574 1.04476
702387_sf_hexa 14.6396 1.85738 1.09528
702388_sf_hexa 17.8819 1.71735 1.00009
702391_sf_hexa 111.353 2.81751 1.0311
702392_sf_hexa 26.7119 2.23046 1.06384
702394_sf_hexa 124.281 2.89992 1.0223
702395_sf_hexa 28.6272 2.08982 1.06315
702397_sf_hexa 90.3894 2.95568 1.04178
702400_sf_hexa 275.733 2.71631 1.02421
702404_sf_hexa 82.7403 2.71474 1.00733
702406_sf_hexa 11.6629 2.68624 1.07302
702412_sf_hexa 98.9352 2.49478 1.09928
702421_sf_hexa 23.6338 2.68179 1.07605
702422_sf_hexa 10.4708 1.79967 1.032
702426_sf_hexa 29.2357 2.85479 1.01714
703556_sf_hexa 14.7076 2.03706 1.07825
70371_sf_hexa 41.3117 2.79886 1.05727
70376_sf_hexa 10.2637 1.546 1.00704
70558_sf_hexa 29.5385 1.52866 1
70561_sf_hexa 15.0793 1.88711 1.01863
70614_sf_hexa 44.8443 2.63808 1.02318
70942_sf_hexa 27.4648 1.91885 1.01398
70943_sf_hexa 23.6205 2.13842 1.01401
70944_sf_hexa 14.7062 1.84418 1.01206
70948_sf_hexa 89.5009 2.7795 1.02071
71046_sf_hexa 44.0712 2.00838 1
71154_sf_hexa 8.2938 1.41938 1.00001
71155_sf_hexa 9.85394 1.97828 1.05716
71156_sf_hexa 9.20147 1.89609 1.03245
71157_sf_hexa 9.20932 1.89026 1.03375
71158_sf_hexa 9.1935 1.89246 1.03023
71159_sf_hexa 8.56426 1.41927 1.00001
71160_sf_hexa 10.8411 1.85988 1.02959
71162_sf_hexa 9.18683 1.89271 1.02911
71164_sf_hexa 9.18683 1.89271 1.02911
71166_sf_hexa 10.1382 1.97706 1.0591
71260_sf_hexa 109.679 3.16392 1.04116
71261_sf_hexa 75.968 2.7571 1.089
71264_sf_hexa 90.1256 2.98477 1.01191
71265_sf_hexa 67.3301 2.71777 1.01012
71266_sf_hexa 104.143 2.81656 1.0294
71381_sf_hexa 31.4529 1.907 1.01424
71389_sf_hexa 37.1988 2.69239 1.01996
71390_sf_hexa 81.1704 3.2359 1.04461
71461_sf_hexa 67.2579 3.02857 1.05789
71691_sf_hexa 127.316 3.12785 1.0498
71709_sf_hexa 175.49 3.04984 1.03612
71710_sf_hexa 73.8006 3.1852 1.03712
71711_sf_hexa 15.4295 2.2918 1.03469
71722_sf_hexa 104.955 2.93073 1.03999
71762_sf_hexa 25.5065 1.67344 1.00881
718339_sf_hexa 46.2784 4.35098 1.06282
71987_sf_hexa 31.859 2.44638 1
71989_sf_hexa 110.109 1.95763 1.00003
71992_sf_hexa 40.1481 2.88388 1.04581
71999_sf_hexa 14.3822 1.62773 1.00115
72000_sf_hexa 55.8778 2.76206 1.04919
72093_sf_hexa 37.6916 2.50453 1.02727
72100_sf_hexa 29.0743 2.6141 1.0104
72101_sf_hexa 26.9128 2.61112 1.00796
72107_sf_hexa 11.7336 1.4421 1.00001
721775_sf_hexa 9.36758 2.12349 1.0407
72203_sf_hexa 36.4088 2.63248 1.05344
72223_sf_hexa 42.9085 2.81064 1.02567
72226_sf_hexa 19.5798 1.49538 1.00001
72227_sf_hexa 69.827 1.9684 1.02798
72286_sf_hexa 60.1482 2.53033 1.01243
723890_sf_hexa 5.65052 2.14868 1.0048
723891_sf_hexa 5.65052 2.14868 1.0048
723892_sf_hexa 8.03252 1.80435 1.06132
723893_sf_hexa 44.9443 2.68036 1.05911
723901_sf_hexa 116.718 2.96867 1.09216
72581_sf_hexa 9.71755 1.81867 1.006
72598_sf_hexa 75.3703 2.46127 1.00015
72600_sf_hexa 34.9035 2.71088 1.03216
72601_sf_hexa 58.4333 2.3471 1.00096
72602_sf_hexa 35.3812 2.83428 1.03445
72603_sf_hexa 45.0525 1.95696 1.03188
72604_sf_hexa 10.5182 1.39888 1
72608_sf_hexa 8.80821 1.54823 1.00149
72610_sf_hexa 59.4667 2.95242 1.02344
72611_sf_hexa 29.9494 1.70387 1.00021
72612_sf_hexa 34.8398 1.70608 1.0002
72613_sf_hexa 32.3261 2.48342 1.02464
72657_sf_hexa 77.7602 3.08393 1.01962
72665_sf_hexa 50.7075 2.61688 1.01398
72668_sf_hexa 266.179 2.97061 1.03199
72669_sf_hexa 149.717 2.74269 1.01988
72798_sf_hexa 45.4327 2.7315 1.01943
72881_sf_hexa 23.0419 1.55827 1
72896_sf_hexa 75.6756 2.60481 1.02921
72947_sf_hexa 35.0302 2.25549 1.00093
72948_sf_hexa 64.5868 2.44522 1.0004
72960_sf_hexa 19.7874 1.58928 1
73084_sf_hexa 105.446 2.9538 1.01456
73090_sf_hexa 16.1704 2.85842 1.15198
73135_sf_hexa 180.584 2.86984 1.01696
73155_sf_hexa 24.9101 1.87135 1.0005
73162_sf_hexa 12.6551 1.51706 1.00002
73265_sf_hexa 39.4384 2.55377 1.00542
73266_sf_hexa 24.7918 2.70368 1.06712
73335_sf_hexa 125.479 3.08074 1.06203
73337_sf_hexa 97.9961 2.5752 1.0138
73339_sf_hexa 19.917 1.7957 1.00001
73400_sf_hexa 141.67 2.57864 1.00889
73412_sf_hexa 32.7403 2.74508 1.04473
73413_sf_hexa 91.9887 2.70905 1.02074
73427_sf_hexa 27.8768 1.8134 1.00475
73432_sf_hexa 50.0119 2.21673 1.0026
73445_sf_hexa 47.2318 2.86042 1.01286
73446_sf_hexa 85.2493 2.62866 1.01929
73464_sf_hexa 87.1465 2.49443 1.00001
73739_sf_hexa 46.208 1.96132 1.0018
73866_sf_hexa 50.5968 2.56089 1.0027
73868_sf_hexa 101.667 2.44985 1.00157
73876_sf_hexa 36.1022 2.39688 1.01596
73877_sf_hexa 30.2567 1.98338 1.00001
74150_sf_hexa 7.6311 2.42083 1.11094
74151_sf_hexa 6.16094 2.21987 1.16253
741526_sf_hexa 10.7952 2.50101 1.0516
74154_sf_hexa 11.0346 2.87984 1.19285
74155_sf_hexa 72.847 2.3327 1.00979
74447_sf_hexa 21.1217 2.5643 1.04404
74449_sf_hexa 4.32484 1.33169 1
74455_sf_hexa 3.96221 1.33168 1
74457_sf_hexa 110.833 2.61784 1.00667
74471_sf_hexa 111.601 2.72399 1.00216
74492_sf_hexa 31.4915 2.55047 1.00671
74496_sf_hexa 11.2631 1.84571 1.0089
74500_sf_hexa 12.8611 1.93059 1.03283
74599_sf_hexa 62.6984 2.51209 1.00078
74641_sf_hexa 72.2868 3.14814 1.02514
74642_sf_hexa 64.6049 2.77833 1.01649
74659_sf_hexa 52.4264 2.18229 1.00243
74681_sf_hexa 70.0865 2.69252 1.01883
74690_sf_hexa 45.3608 1.4764 1
74890_sf_hexa 31.4187 2.48645 1.01654
74932_sf_hexa 41.5243 3.0765 1.0484
74933_sf_hexa 104.339 2.84403 1.03649
74934_sf_hexa 39.862 2.98884 1.01373
75092_sf_hexa 35.4235 2.50581 1.00953
75106_sf_hexa 46.4802 1.92642 1.00402
75113_sf_hexa 18.655 2.24253 1.08154
75114_sf_hexa 7.95048 2.09613 1.02957
75116_sf_hexa 34.5868 2.43325 1.0032
75117_sf_hexa 45.4334 2.1929 1.00636
75118_sf_hexa 24.411 2.34884 1.00508
75119_sf_hexa 68.2045 2.99693 1.03396
75121_sf_hexa 97.1932 2.85978 1.03123
75122_sf_hexa 40.6382 2.68971 1.00368
75147_sf_hexa 46.355 2.40866 1.00083
75231_sf_hexa 51.4532 2.94588 1.00856
75232_sf_hexa 29.4931 3.10762 1.01961
75283_sf_hexa 16.767 1.99636 1.01992
75493_sf_hexa 81.0723 2.72657 1.02367
75496_sf_hexa 36.5501 2.35304 1.00249
75651_sf_hexa 89.1761 2.63059 1.00003
75653_sf_hexa 116.14 2.53467 1.00024
75656_sf_hexa 31.1178 2.58058 1.00003
75657_sf_hexa 34.5213 2.19913 1.00009
75658_sf_hexa 81.5522 2.52319 1.00002
75663_sf_hexa 112.62 2.70432 1.00034
75665_sf_hexa 69.8001 2.54295 1.00016
75667_sf_hexa 145.445 2.51185 1.0005
756805_sf_hexa 151.717 2.245 1.00198
75845_sf_hexa 335.8 2.91816 1.04952
75848_sf_hexa 109.495 2.87591 1.05287
75893_sf_hexa 21.0918 1.89699 1.03419
75894_sf_hexa 12.458 1.76502 1.02956
75977_sf_hexa 29.3396 2.55096 1.01215
75984_sf_hexa 96.9928 2.83041 1.05904
75988_sf_hexa 118.601 2.69727 1.01441
760497_sf_hexa 56.0103 3.47226 1.0519
76052_sf_hexa 61.9448 3.10391 1.01015
76053_sf_hexa 26.1986 2.5486 1.00089
76055_sf_hexa 12.568 1.70482 1.00007
76199_sf_hexa 8.89485 1.37412 1.00011
76205_sf_hexa 8.89267 1.27058 1.00011
762584_sf_hexa 66.1528 2.43038 1.01557
762587_sf_hexa 47.4745 2.22383 1.01111
762591_sf_hexa 143.252 2.58558 1.00259
762592_sf_hexa 65.9232 2.5203 1.09122
762593_sf_hexa 133.12 2.22935 1
762595_sf_hexa 75.7605 2.59757 1.01221
762596_sf_hexa 54.017 2.50108 1.00003
762600_sf_hexa 28.0003 2.15345 1.05531
762602_sf_hexa 32.4261 2.5766 1.06861
762603_sf_hexa 94.6847 2.49952 1.00008
762607_sf_hexa 69.2982 2.17625 1
76277_sf_hexa 56.4708 2.62219 1.00939
763714_sf_hexa 39.0653 2.30353 1.01891
763720_sf_hexa 49.1836 2.12233 1.00609
763721_sf_hexa 42.4556 2.37403 1.00602
76572_sf_hexa 194.099 3.35004 1.0203
76573_sf_hexa 227.851 2.67235 1.02511
76579_sf_hexa 72.8423 2.74644 1.04668
76581_sf_hexa 92.4822 3.36762 1.01842
76680_sf_hexa 63.7398 2.91173 1.02707
76682_sf_hexa 5.01881 1.5718 1.00365
76684_sf_hexa 4.97806 1.52803 1.00364
76708_sf_hexa 23.8352 1.95526 1.0043
76710_sf_hexa 22.2575 1.95702 1.0039
76712_sf_hexa 23.7519 1.81536 1.00482
76713_sf_hexa 28.6539 1.86288 1.00558
76714_sf_hexa 28.8347 1.85287 1.00783
76715_sf_hexa 22.0607 1.96318 1.0083
76723_sf_hexa 71.274 3.12609 1.01764
76724_sf_hexa 54.3466 3.11812 1.01674
76755_sf_hexa 87.1936 3.37488 1.06668
76756_sf_hexa 138.786 3.3625 1.10252
76778_sf_hexa 101.921 2.61667 1.00107
76894_sf_hexa 337.484 2.2233 1.00273
76897_sf_hexa 25.9783 2.38272 1.03448
76898_sf_hexa 16.6087 1.65156 1.011
76899_sf_hexa 8.40429 1.45236 1.00074
76900_sf_hexa 40.2692 2.8549 1.02428
76901_sf_hexa 10.4252 1.84309 1.0243
76902_sf_hexa 33.9714 2.32861 1.01057
76903_sf_hexa 11.9734 1.79076 1.00456
76904_sf_hexa 20.1544 2.77802 1.13518
76907_sf_hexa 15.5384 1.92883 1.13249
76947_sf_hexa 74.026 2.34673 1.00005
76948_sf_hexa 37.3914 2.05963 1.00003
77013_sf_hexa 51.1322 1.50536 1
77014_sf_hexa 25.0864 1.91521 1.00049
77015_sf_hexa 25.8809 1.54316 1
77016_sf_hexa 22.7622 2.01415 1.00003
77017_sf_hexa 26.2576 2.06863 1.00033
77019_sf_hexa 26.0043 2.1333 1.0002
77020_sf_hexa 23.16 1.75243 1.00087
77021_sf_hexa 16.8228 2.01584 1.00798
77167_sf_hexa 93.2983 2.91261 1.03485
77168_sf_hexa 132.478 2.89499 1.03846
77185_sf_hexa 266.083 2.8515 1.0297
77319_sf_hexa 146.051 2.68262 1.02757
77463_sf_hexa 21.0911 1.96987 1.17121
77475_sf_hexa 52.9214 2.90989 1.06941
77477_sf_hexa 22.6806 2.28086 1.07555
777040_sf_hexa 17.7201 2.00891 1.00185
77918_sf_hexa 128.624 2.73382 1.03318
77919_sf_hexa 42.2298 2.88138 1.07719
77920_sf_hexa 38.5168 3.224 1.07098
77921_sf_hexa 41.504 2.90035 1.02222
77922_sf_hexa 55.1756 3.01062 1.09018
77926_sf_hexa 108.897 2.52643 1.00486
77927_sf_hexa 34.865 1.47588 1
77932_sf_hexa 76.5845 2.83 1.00791
77933_sf_hexa 16.0803 1.70976 1.00349
77937_sf_hexa 220.419 2.86953 1.07142
77939_sf_hexa 50.9013 2.82473 1.10011
77940_sf_hexa 47.5678 2.52372 1.07493
77941_sf_hexa 51.4035 2.92749 1.03312
77944_sf_hexa 40.3659 2.91819 1.04175
77945_sf_hexa 76.1077 2.84248 1.03087
77946_sf_hexa 50.3785 2.99006 1.09992
77949_sf_hexa 152.134 2.73014 1.05546
77950_sf_hexa 57.2839 2.86262 1.04591
779998_sf_hexa 25.5149 2.07202 1.03504
779999_sf_hexa 23.7111 2.16384 1.17732
780014_sf_hexa 37.0416 2.43483 1.01465
780017_sf_hexa 9.62217 1.89307 1.13773
780019_sf_hexa 249.874 2.70824 1.00537
780046_sf_hexa 36.1552 2.33029 1.01449
780047_sf_hexa 22.4547 2.54665 1.13361
78220_sf_hexa 89.6476 2.81918 1.0366
78227_sf_hexa 74.552 2.78591 1.04963
78319_sf_hexa 155.327 2.51336 1.00139
78323_sf_hexa 16.6842 1.98973 1.01015
78329_sf_hexa 17.6467 1.80819 1.00749
78348_sf_hexa 168.978 2.77926 1.00195
785453_sf_hexa 15.6693 2.39163 1.09452
78618_sf_hexa 34.7204 2.48366 1.04262
78661_sf_hexa 11.1377 2.22324 1.02213
78663_sf_hexa 4.51202 1.32992 1
78671_sf_hexa 24.1236 2.47197 1.01303
78733_sf_hexa 153.379 2.70304 1.01053
78736_sf_hexa 59.1614 2.50594 1.00374
78738_sf_hexa 138.374 2.67694 1.00147
789072_sf_hexa 30.0164 2.28098 1.00126
789073_sf_hexa 18.3483 1.63142 1
789077_sf_hexa 76.9022 2.44723 1.02202
78976_sf_hexa 18.4008 2.11125 1.00007
78979_sf_hexa 49.814 2.50004 1.00029
79182_sf_hexa 19.4486 2.30037 1.01173
79183_sf_hexa 17.2792 1.88359 1.02384
79184_sf_hexa 11.1927 1.62231 1.00157
79185_sf_hexa 24.68 1.67303 1.00003
79186_sf_hexa 104.747 2.18741 1.015
79188_sf_hexa 49.1132 3.06151 1.08604
79189_sf_hexa 40.9377 2.15206 1.01116
79190_sf_hexa 53.9266 2.51612 1.03455
79191_sf_hexa 58.6921 2.52659 1.00276
79193_sf_hexa 69.4729 2.48459 1.00797
79196_sf_hexa 9.51967 1.8705 1.10032
79197_sf_hexa 45.859 2.88157 1.08478
79200_sf_hexa 26.8568 2.16681 1.13612
79239_sf_hexa 53.0209 2.28472 1
793564_sf_hexa 33.8171 2.50297 1.03515
79443_sf_hexa 104.59 2.86391 1.01923
79729_sf_hexa 64.6884 3.12516 1.05626
797993_sf_hexa 40.3341 2.50166 1.0203
79810_sf_hexa 117.283 2.33559 1
79828_sf_hexa 78.1167 2.81804 1.01227
79851_sf_hexa 8.4649 1.91885 1.00626
79852_sf_hexa 37.5335 2.25078 1.00057
799437_sf_hexa 13.8441 2.45858 1.05017
799439_sf_hexa 22.5791 2.4628 1.04166
79954_sf_hexa 20.7404 2.00181 1.00709
79955_sf_hexa 11.4701 1.79852 1.03119
79956_sf_hexa 47.3478 2.34918 1.02636
79957_sf_hexa 176.287 2.84195 1.03657
80085_sf_hexa 43.622 2.37331 1.00234
80087_sf_hexa 39.8687 2.48695 1.00317
80104_sf_hexa 69.4793 2.19829 1.00022
80105_sf_hexa 36.9171 2.21348 1.00023
80159_sf_hexa 27.3443 2.67234 1.01154
80353_sf_hexa 6.24819 1.45077 1
80354_sf_hexa 42.3195 2.66951 1.00757
80357_sf_hexa 3.30093 1.64522 1.02928
80361_sf_hexa 10.0126 2.15728 1.09503
80363_sf_hexa 74.5956 2.31194 1.04449
80364_sf_hexa 27.1413 2.50765 1.02229
80365_sf_hexa 122.595 2.58166 1.01335
80369_sf_hexa 15.671 2.71216 1.11749
80370_sf_hexa 18.1866 2.62452 1.15141
804293_sf_hexa 17.8323 2.48219 1.01789
804294_sf_hexa 11.5388 1.44553 1.00018
804295_sf_hexa 91.3668 2.60805 1.0475
804298_sf_hexa 136.214 2.8535 1.0184
804299_sf_hexa 193.592 2.87433 1.02688
804300_sf_hexa 47.9614 2.85482 1.03716
805914_sf_hexa 29.608 2.3955 1.07315
80650_sf_hexa 45.2765 2.5477 1.00599
80657_sf_hexa 69.4216 2.93521 1.03423
80748_sf_hexa 7.88642 1.37256 1.0001
80750_sf_hexa 23.8545 2.27532 1.00067
80752_sf_hexa 10.498 1.54127 1.00001
80755_sf_hexa 10.5246 1.96002 1.07559
80756_sf_hexa 13.1149 1.85548 1.00204
80757_sf_hexa 67.6826 2.5451 1.00915
80759_sf_hexa 55.9862 2.82257 1.05589
80764_sf_hexa 109.66 3.08336 1.0225
80765_sf_hexa 56.7074 1.84067 1.018
80945_sf_hexa 57.2314 2.18127 1.01565
81080_sf_hexa 103.088 2.77643 1.03765
81090_sf_hexa 30.2451 3.11279 1.07915
81109_sf_hexa 46.306 2.76136 1.0015
81129_sf_hexa 130.291 2.95037 1.05523
81137_sf_hexa 426.194 2.38182 1.00006
81148_sf_hexa 65.2033 2.17498 1.00048
81150_sf_hexa 23.265 1.66293 1.00089
81152_sf_hexa 32.1505 2.87321 1.07157
81182_sf_hexa 115.471 2.39331 1.00002
81206_sf_hexa 105.213 2.66929 1.00513
81208_sf_hexa 104.403 2.74439 1.00185
81214_sf_hexa 77.4635 2.77825 1.00738
81223_sf_hexa 40.6422 3.17724 1.08345
81259_sf_hexa 56.1329 2.55645 1.01129
81260_sf_hexa 37.3236 2.54693 1.01103
81261_sf_hexa 122.103 2.60468 1.01615
81263_sf_hexa 45.8999 2.49395 1.00682
81264_sf_hexa 77.9118 2.70658 1.02171
81265_sf_hexa 65.5202 2.68333 1.0192
81266_sf_hexa 43.0423 2.63085 1.0176
81267_sf_hexa 39.5555 2.68749 1.05665
81366_sf_hexa 71.7593 2.70676 1.02704
81368_sf_hexa 89.0899 2.27825 1
81369_sf_hexa 150.288 2.14112 1.00007
814661_sf_hexa 87.1351 2.68638 1.03269
814666_sf_hexa 34.2206 2.97814 1.06088
814667_sf_hexa 68.8493 2.75751 1.04546
814670_sf_hexa 52.6653 2.89419 1.04508
814673_sf_hexa 32.5375 3.1031 1.0213
814675_sf_hexa 32.5375 3.1031 1.0213
814679_sf_hexa 74.0687 2.57617 1.00353
81528_sf_hexa 44.4163 2.54888 1.00757
815475_sf_hexa 49.9843 2.66314 1.01108
815476_sf_hexa 7.73359 1.4393 1
815479_sf_hexa 183.534 2.48289 1.00557
815480_sf_hexa 18.2689 1.60966 1.00003
815481_sf_hexa 189.319 2.6944 1.00053
815482_sf_hexa 63.6737 2.65894 1.01706
816583_sf_hexa 101.455 2.56893 1.00686
816584_sf_hexa 75.4824 2.93769 1.03124
81919_sf_hexa 29.6202 1.91367 1.0007
81936_sf_hexa 8.99693 1.94302 1.14691
81951_sf_hexa 206.434 2.37585 1
82034_sf_hexa 72.7506 2.81324 1.05277
82058_sf_hexa 10.0432 1.65001 1.00774
821368_sf_hexa 59.5295 3.49831 1.04844
82170_sf_hexa 7.0096 1.40438 1.00022
82257_sf_hexa 58.9943 2.39041 1.00098
82323_sf_hexa 101.5 3.71301 1
82394_sf_hexa 36.2281 2.61462 1.0364
82660_sf_hexa 31.6596 2.2406 1.00132
82663_sf_hexa 40.8201 2.83915 1.0549
82668_sf_hexa 11.8365 1.76357 1.00177
827639_sf_hexa 33.3231 2.50092 1.00835
827640_sf_hexa 17.6181 1.50475 1.00002
827641_sf_hexa 20.2681 2.03584 1.00214
827772_sf_hexa 61.4421 2.12759 1.00001
83022_sf_hexa 70.0764 2.68202 1.01561
83024_sf_hexa 97.6814 2.78191 1.04225
83166_sf_hexa 125.452 2.9019 1.02455
83167_sf_hexa 8.58825 1.68823 1.00351
83256_sf_hexa 61.9474 2.69944 1.01105
83490_sf_hexa 58.0734 2.64034 1.03266
83491_sf_hexa 86.0523 2.66169 1.0944
83550_sf_hexa 19.0567 2.12888 1.06661
83646_sf_hexa 42.749 2.78541 1.06489
83688_sf_hexa 105.05 3.06032 1.07872
83692_sf_hexa 71.9339 3.11016 1.04027
83716_sf_hexa 61.9597 2.85942 1.07827
83770_sf_hexa 37.949 1.86299 1.00426
83835_sf_hexa 44.2194 2.90247 1.10628
838511_sf_hexa 163.071 2.63336 1.03049
838515_sf_hexa 91.6463 2.6693 1.02975
838516_sf_hexa 4.55623 1.36124 1.03827
838517_sf_hexa 67.2889 2.54372 1.00123
839724_sf_hexa 94.6061 2.59919 1.00616
84022_sf_hexa 29.2231 1.90288 1.01665
840364_sf_hexa 21.8851 2.59233 1.02198
842651_sf_hexa 53.6375 2.53413 1.0013
84698_sf_hexa 77.462 2.65606 1.03087
84781_sf_hexa 16.705 1.82482 1.00395
84917_sf_hexa 67.4253 2.87588 1.05988
